index,Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed:_22
470,407-6861831-9368312,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Cancelled,0,,,PALASBARI,ASSAM,781120,IN,,FALSE,,
471,406-4290163-4557960,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-L,kurta,L,B082W8354V,Unshipped,1,INR,435,HYDERABAD,TELANGANA,500090,IN,,FALSE,,
472,405-9000587-4386763,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,,FALSE,,
473,405-9000587-4386763,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XL,kurta,XL,B08KRTXC2Y,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,,FALSE,,
474,404-7760595-7490722,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Unshipped,1,INR,399,Chikkaballapur,KARNATAKA,562101,IN,,FALSE,,
475,403-8206114-6438765,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-L,Set,L,B0822TBFW3,Shipped,1,INR,788,Andul near maya stores,WEST BENGAL,711302,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
476,404-6734371-2217151,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5031,MEN5031-KR-XXXL,kurta,3XL,B08YYT14HH,Shipped,1,INR,549,BENGALURU,KARNATAKA,560078,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
477,403-9844758-9663515,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Shipped,1,INR,654,MUMBAI,MAHARASHTRA,400067,IN,,FALSE,,
478,402-1037282-5400318,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3421,JNE3421-KR-N-M,kurta,M,B08TRHNH61,Shipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
479,408-6497115-2636366,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET351,SET351-KR-NP-L,Set,L,B09KXVHNS4,Shipped,1,INR,599,HYDERABAD,TELANGANA,500067,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant SS-1643890021772,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
480,408-2311178-4563550,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET337,SET337-KR-NP-L,Set,L,B09KXY99M3,Shipped,1,INR,874,HYDERABAD,TELANGANA,500067,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
481,171-7904830-1900363,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5021,MEN5021-KR-XXL,kurta,XXL,B08YYSWWGK,Shipped,1,INR,533,HYDERABAD,TELANGANA,500075,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
482,406-9476969-2801163,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,kurta,XXL,B08KRYCC8J,Shipped,1,INR,399,BENGALURU,KARNATAKA,560011,IN,,FALSE,,
483,403-2867551-8904322,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0338,J0338-DR-L,Western Dress,L,B09832FGG4,Shipped,1,INR,744,BENGALURU,KARNATAKA,560035,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
484,407-0133690-8157926,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5009,MEN5009-KR-M,kurta,M,B08YYX8VKT,Shipped,1,INR,499,SURAT,Gujarat,395007,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
485,402-2892726-4411563,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3421,JNE3421-KR-N-M,kurta,M,B08TRHNH61,Unshipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,,FALSE,,
486,402-9688522-2179563,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3364,JNE3364-KR-1051-A-L,kurta,L,B07WP5G7MK,Shipped,1,INR,376,CHITTOOR,ANDHRA PRADESH,517001,IN,,FALSE,,
487,404-7977517-7125147,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1,INR,486,KADUR,KARNATAKA,577548,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
488,403-4009455-2766717,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-XXL,kurta,XXL,B08KRYXSYH,Shipped,1,INR,399,SURATGARH,RAJASTHAN,335804,IN,,FALSE,,
489,408-8960391-6097167,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XXXL,kurta,3XL,B09K3WFS32,Cancelled,0,,,MIRA ROAD,MAHARASHTRA,401107,IN,,FALSE,,
490,406-9811989-3946709,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-XL,kurta,XL,B0794V95XT,Shipped,1,INR,424,MUMBAI,MAHARASHTRA,400095,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
491,406-0361691-7797129,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,JNE3487-KR-XXL,kurta,XXL,B08RNX8Q22,Shipped,1,INR,362,MUMBAI,MAHARASHTRA,400095,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
492,408-9628391-5712365,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3865,JNE3865-TP-XXXL,Top,3XL,B09TZSJVFX,Shipped,1,INR,599,DINANAGAR,PUNJAB,143531,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
493,408-1587720-2667552,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,Shipped,1,INR,597,KOLKATA,WEST BENGAL,700028,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
494,171-5980259-5726757,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,Shipped,1,INR,487,SECUNDERABAD,TELANGANA,500011,IN,,FALSE,,
495,405-2266530-9531500,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-XXXL,Set,3XL,B099NFZJVC,Shipped,1,INR,563,KALYAN,MAHARASHTRA,421004,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
496,408-3468189-1632369,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3704,JNE3704-KR-L,kurta,L,B099FD13MH,Shipped,1,INR,487,ARAKANDANALLUR,TAMIL NADU,605752,IN,,FALSE,,
497,402-8199412-5613164,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0378,J0378-SKD-XXL,Set,XXL,B09QJ4HMHN,Shipped,1,INR,1099,BHOPAL,MADHYA PRADESH,462038,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
498,406-8049367-7383569,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,Shipped,1,INR,654,GURGAON,HARYANA,122001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
499,404-4084311-5014713,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-XL,kurta,XL,B099FDMD6T,Shipped,1,INR,329,HYDERABAD,TELANGANA,500036,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
500,405-4491602-9761902,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,J0308,J0308-DR-XXL,Western Dress,XXL,B099NTSTM2,Cancelled,0,,,Bhatgaon,CHHATTISGARH,497235,IN,,FALSE,,
501,404-3973098-9107502,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXL,Set,XXL,B09RP8WY5J,Shipped,1,INR,1186,BHANJANAGAR,ODISHA,761126,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
502,404-8364446-3952321,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0157,J0157-DR-S,Western Dress,S,B0982ZDZ8K,Shipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
503,408-4378624-3886712,30-04-2022,Cancelled,Amazon,Amazon.in,Standard,JNE3799,JNE3799-KR-S,kurta,S,B09SDZ78G7,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201012,IN,,FALSE,,
504,408-2058872-0942730,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE2265,JNE2265-KR-501-S,kurta,S,B07HWXNLNB,Shipped,1,INR,329,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
505,408-2058872-0942730,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3401,JNE3401-KR-M,kurta,M,B082W6ZQSV,Shipped,1,INR,259,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
506,404-5141245-7726736,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-XXL,kurta,XXL,B09RKBXH45,Shipped,1,INR,487,MADHURAWADA,ANDHRA PRADESH,530048,IN,,FALSE,,
507,405-5489495-6651552,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET332,SET332-KR-PP-L,Set,L,B09NQ39KJ6,Shipped,1,INR,549,ALMORA,UTTARAKHAND,263601,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
508,171-6816175-3049154,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XL,Set,XL,B09KXWW582,Shipped,1,INR,626,PRODDATUR,ANDHRA PRADESH,516360,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
509,408-7342331-1733136,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19-A-XL,kurta,XL,B0743FF612,Cancelled,0,,,SHRIGONDA,MAHARASHTRA,413701,IN,,FALSE,,
510,402-1721558-6618710,30-04-2022,Cancelled,Merchant,Amazon.in,Standard,J0373,J0373-KR-M,kurta,M,B09KXR4JZB,,0,INR,570.48,WARANGAL,TELANGANA,506330,IN,,FALSE,Easy Ship,
511,406-2138801-8731538,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3449,JNE3449-KR-XXXL,kurta,3XL,B08CBC2J5H,Shipped,1,INR,319,CHENNAI,TAMIL NADU,600089,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
512,407-1271803-1705135,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXXL,Top,3XL,B08N43MK22,Shipped,1,INR,518,FAIZABAD,UTTAR PRADESH,224001,IN,,FALSE,,
513,408-0666162-2209142,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-L,Ethnic Dress,L,B0894YJNT9,Shipped,1,INR,899,BHIWADI,RAJASTHAN,301019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
514,404-8344681-3468344,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,Shipped,1,INR,807,NOIDA,UTTAR PRADESH,201301,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
515,405-5365766-8023559,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0301,J0301-TP-M,Top,M,B099S9DTR2,Shipped,1,INR,463,WARANGAL,TELANGANA,506001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
516,405-2729845-2846741,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET228,SET228-KR-PP-A-XXXL,Set,3XL,B09HMVYKV8,Shipped,1,INR,653,BANGALORE,KARNATAKA,560078,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
517,407-7312276-7007540,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-M,Set,M,B0894XYMWS,Shipped,1,INR,1140,NEW DELHI,DELHI,110085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
518,407-6910434-1793162,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,MEN5023,MEN5023-KR-S,kurta,S,B08YZ1GSGW,Cancelled,0,,,SAMBALPUR,ODISHA,768004,IN,,FALSE,,
519,407-7361111-8973957,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-S,Set,S,B09QJNMFVK,Shipped,1,INR,1260,ALLAHABAD,UTTAR PRADESH,211002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
520,406-2349830-7633129,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XL,Set,XL,B09RKFZ1KH,Shipped,1,INR,909,WARANGAL,TELANGANA,506009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
521,404-0553710-6997951,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-XXL,kurta,XXL,B08YZ1HZ7B,Cancelled,0,,,Vadodara,Gujarat,390011,IN,,FALSE,,
522,404-5682813-1706729,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET172,SET172-KR-PP-B-M,Set,M,B0822V3NH7,Shipped,1,INR,968,NEW DELHI,DELHI,110030,IN,,FALSE,,
